0.19,0.01,-9.71,-0.0002,0.0348,-0.0046
0.16,-0.02,-9.7,-0.0004,0.032,-0.0044
0.2,-0.02,-9.72,-0.0004,0.0292,-0.0046
0.18,-0.02,-9.72,-0.0006,0.0264,-0.0046
0.21,0,-9.71,-0.0006,0.0238,-0.0046
0.21,0,-9.71,-0.0008,0.021,-0.0048
0.21,0,-9.7,-0.0008,0.0184,-0.0048
0.22,-0,-9.73,-0.001,0.0158,-0.0048
0.23,0.01,-9.69,-0.001,0.0134,-0.0048
0.22,-0.02,-9.7,-0.001,0.0112,-0.005
0.23,-0.01,-9.72,-0.0012,0.0088,-0.005
0.24,-0.03,-9.72,-0.0014,0.0066,-0.0052
0.23,-0,-9.72,-0.0014,0.0048,-0.005
0.25,-0.02,-9.72,-0.0014,0.0026,-0.0052
0.25,-0.03,-9.71,-0.0014,0.001,-0.0052
0.28,-0.03,-9.71,-0.0016,-0.0006,-0.0052
0.26,-0.02,-9.69,-0.0014,-0.0022,-0.0054
0.28,-0,-9.69,-0.0016,-0.0036,-0.0054
0.26,-0.02,-9.71,-0.0016,-0.005,-0.0056
0.27,-0.01,-9.71,-0.0016,-0.006,-0.0054
0.28,-0,-9.72,-0.0016,-0.0072,-0.0056
0.28,-0.02,-9.7,-0.0016,-0.008,-0.0056
0.3,-0.01,-9.72,-0.0016,-0.009,-0.0058
0.27,-0.02,-9.73,-0.0018,-0.0098,-0.0058
0.28,-0.01,-9.72,-0.0016,-0.0102,-0.0058
0.3,-0,-9.72,-0.0016,-0.011,-0.006
0.29,-0.03,-9.71,-0.0016,-0.0112,-0.0058
0.29,-0.04,-9.74,-0.0016,-0.0118,-0.006
0.3,0.01,-9.74,-0.0014,-0.0122,-0.0062
0.28,-0.01,-9.73,-0.0014,-0.0122,-0.0062
0.32,0.01,-9.73,-0.0016,-0.0124,-0.006
0.3,-0.01,-9.76,-0.0014,-0.0124,-0.0064
0.31,-0,-9.74,-0.0012,-0.0126,-0.0062
0.3,-0.02,-9.76,-0.0012,-0.0126,-0.0064
0.3,-0.02,-9.75,-0.0012,-0.0124,-0.0064
0.32,-0.02,-9.77,-0.0012,-0.0124,-0.0062
0.32,-0.02,-9.75,-0.0012,-0.0124,-0.0066
0.3,-0.01,-9.76,-0.001,-0.012,-0.0066
0.31,0.01,-9.76,-0.001,-0.0118,-0.0066
0.31,-0.01,-9.77,-0.0008,-0.0118,-0.0068
0.32,-0.02,-9.78,-0.0008,-0.0114,-0.0068
0.31,-0.02,-9.79,-0.0008,-0.0112,-0.0068
0.31,-0.03,-9.79,-0.0006,-0.011,-0.0068
0.3,-0.01,-9.78,-0.0006,-0.0106,-0.0068
0.3,-0.01,-9.81,-0.0004,-0.0104,-0.0072
0.32,-0.01,-9.79,-0.0004,-0.0102,-0.007
0.31,-0.01,-9.8,-0.0002,-0.0098,-0.0072
0.32,-0.01,-9.82,-0.0004,-0.0094,-0.007
0.32,-0.01,-9.82,-0.0002,-0.0092,-0.0072
0.29,-0.02,-9.81,-0,-0.009,-0.0074
0.3,-0.02,-9.8,-0,-0.0086,-0.0072
0.29,-0.03,-9.79,0,-0.0082,-0.0074
0.29,-0,-9.8,0.0002,-0.008,-0.0074
0.29,-0,-9.82,0.0002,-0.0076,-0.0074
0.29,-0.02,-9.84,0.0004,-0.0074,-0.0076
0.3,-0.02,-9.82,0.0002,-0.0072,-0.0076
0.29,-0.01,-9.82,0.0004,-0.0068,-0.0074
0.3,-0.01,-9.85,0.0004,-0.0066,-0.0076
0.3,-0,-9.8,0.0006,-0.0062,-0.0078
0.31,-0.01,-9.82,0.0004,-0.006,-0.0076
0.29,-0.01,-9.81,0.0006,-0.0058,-0.0078
0.31,-0.02,-9.83,0.0008,-0.0054,-0.0078
0.3,-0.02,-9.81,0.0006,-0.0052,-0.0078
0.29,-0.01,-9.83,0.0008,-0.005,-0.008
0.3,0.01,-9.84,0.0008,-0.0046,-0.0078
0.29,-0.02,-9.81,0.0008,-0.0042,-0.008
0.3,-0,-9.82,0.0008,-0.0042,-0.008
0.29,-0,-9.81,0.0008,-0.0038,-0.008
0.32,-0.02,-9.84,0.001,-0.0036,-0.008
0.32,-0,-9.81,0.0008,-0.0034,-0.0082
0.28,-0.03,-9.82,0.0008,-0.0032,-0.0082
0.29,-0.01,-9.8,0.001,-0.0028,-0.0082
0.29,-0.02,-9.81,0.0008,-0.0026,-0.0082
0.28,-0.01,-9.82,0.001,-0.0024,-0.0082
0.3,-0,-9.8,0.0008,-0.002,-0.0082
0.29,-0.02,-9.81,0.001,-0.002,-0.0082
0.31,-0.03,-9.81,0.0008,-0.0016,-0.0084
0.27,0.01,-9.81,0.0008,-0.0012,-0.0084
0.3,0.01,-9.81,0.0008,-0.0012,-0.0084
0.28,-0.02,-9.8,0.001,-0.001,-0.0084
0.29,-0.01,-9.79,0.0008,-0.0006,-0.0084
0.28,-0.01,-9.81,0.0008,-0.0004,-0.0086
0.29,-0.01,-9.79,0.0006,-0.0004,-0.0084
0.27,-0,-9.79,0.0008,0.0002,-0.0086
0.27,-0.02,-9.8,0.0006,0,-0.0084
0.28,-0.01,-9.78,0.0006,0.0004,-0.0086
0.28,-0.02,-9.8,0.0006,0.0006,-0.0086
0.27,-0.03,-9.78,0.0006,0.0008,-0.0086
0.26,-0.03,-9.78,0.0006,0.0008,-0.0088
0.25,-0.01,-9.78,0.0004,0.001,-0.0086
0.26,-0.02,-9.77,0.0004,0.0012,-0.0086
0.26,0,-9.78,0.0004,0.0014,-0.0088
0.27,0,-9.77,0.0004,0.0014,-0.0088
0.27,-0.02,-9.77,0.0004,0.0016,-0.0088
0.28,-0,-9.79,0.0002,0.0018,-0.0086
0.26,-0.01,-9.78,0.0002,0.0018,-0.0088
0.27,-0.01,-9.77,0.0002,0.0018,-0.0088
0.26,-0.02,-9.79,0.0002,0.0018,-0.0088
0.27,-0.02,-9.78,0,0.002,-0.009
0.28,-0.02,-9.77,0,0.002,-0.0088
0.26,-0.02,-9.77,-0,0.0022,-0.0088
0.25,-0.02,-9.75,-0.0002,0.002,-0.0088
0.27,-0.01,-9.77,-0,0.002,-0.009
0.23,-0.03,-9.77,-0.0002,0.0022,-0.0088
0.25,-0.02,-9.78,-0.0002,0.002,-0.009
0.27,-0.02,-9.75,-0.0002,0.002,-0.009
0.26,-0.01,-9.77,-0.0004,0.002,-0.009
0.24,-0.03,-9.78,-0.0002,0.0018,-0.0088
0.25,-0.04,-9.76,-0.0004,0.0018,-0.009
0.26,-0.01,-9.76,-0.0004,0.0018,-0.009
0.24,0,-9.77,-0.0004,0.0016,-0.009
0.24,-0.02,-9.76,-0.0004,0.0018,-0.0092
0.24,-0.01,-9.78,-0.0004,0.0014,-0.009
0.25,-0,-9.77,-0.0004,0.0014,-0.009
0.25,-0.01,-9.78,-0.0004,0.0014,-0.0092
0.26,-0.02,-9.74,-0.0006,0.001,-0.009
0.26,-0.01,-9.78,-0.0006,0.001,-0.009
0.24,-0,-9.76,-0.0006,0.001,-0.0092
0.25,0,-9.77,-0.0006,0.0008,-0.009
0.24,0.01,-9.78,-0.0006,0.0004,-0.009
0.24,-0.02,-9.75,-0.0004,0.0006,-0.0092
0.24,-0.01,-9.78,-0.0006,0.0002,-0.009
0.22,-0.01,-9.76,-0.0008,0.0002,-0.0092
0.24,-0.01,-9.77,-0.0006,0,-0.0092
0.25,-0.01,-9.79,-0.0006,-0,-0.009
0.22,-0.02,-9.77,-0.0006,-0.0004,-0.0092
0.23,-0.02,-9.78,-0.0006,-0.0004,-0.0092
0.23,-0.02,-9.77,-0.0006,-0.0006,-0.0092
0.21,-0.02,-9.78,-0.0006,-0.0008,-0.0092
0.21,-0.01,-9.77,-0.0004,-0.0008,-0.0092
0.22,-0.01,-9.78,-0.0006,-0.001,-0.0092
0.21,-0.01,-9.76,-0.0006,-0.0012,-0.0092
0.22,-0.01,-9.78,-0.0006,-0.0012,-0.0092
0.22,-0.02,-9.78,-0.0004,-0.0014,-0.0092
0.22,-0.02,-9.78,-0.0006,-0.0014,-0.0092
0.21,-0.01,-9.78,-0.0004,-0.0016,-0.0092
0.21,-0.01,-9.77,-0.0004,-0.0018,-0.0092
0.23,-0.01,-9.77,-0.0006,-0.0018,-0.0094
0.21,-0.03,-9.8,-0.0004,-0.002,-0.009
0.19,-0.01,-9.78,-0.0004,-0.0022,-0.0094
0.21,-0.02,-9.79,-0.0004,-0.002,-0.0092
0.21,-0.01,-9.77,-0.0004,-0.0022,-0.0092
0.21,-0.02,-9.78,-0.0004,-0.0024,-0.0092
0.22,-0.01,-9.78,-0.0002,-0.0024,-0.0092
0.2,-0,-9.79,-0.0004,-0.0024,-0.0094
0.21,-0.01,-9.78,-0,-0.0024,-0.0092
0.2,-0.02,-9.78,-0.0004,-0.0026,-0.0092
0.2,0,-9.79,-0.0002,-0.0026,-0.0094
0.2,-0.01,-9.78,-0.0002,-0.0028,-0.0092
0.18,-0.03,-9.78,-0,-0.0026,-0.0092
0.18,-0.01,-9.78,-0.0002,-0.0028,-0.0094
0.19,-0.03,-9.79,-0.0002,-0.0028,-0.0092
0.18,-0.04,-9.77,0,-0.0026,-0.0092
0.18,-0.02,-9.78,-0,-0.003,-0.0092
0.18,-0.04,-9.76,-0,-0.0028,-0.0092
0.17,-0.01,-9.78,-0,-0.0028,-0.0092
0.18,-0.02,-9.79,-0,-0.0026,-0.0094
0.18,-0.01,-9.77,0,-0.003,-0.0092
0.19,-0.02,-9.77,0,-0.0028,-0.0092
0.17,-0.02,-9.79,0,-0.0028,-0.0092
0.17,-0.02,-9.79,0.0002,-0.0028,-0.0092
0.21,0.02,-9.77,0.0002,-0.0028,-0.0092
0.16,-0.01,-9.78,0,-0.0028,-0.0092
0.18,-0.01,-9.78,0.0002,-0.0028,-0.0092
0.15,-0.02,-9.79,0,-0.0028,-0.009
0.17,-0.01,-9.78,0.0002,-0.0028,-0.0092
0.16,-0.01,-9.77,0.0002,-0.0026,-0.0092
0.15,-0.02,-9.78,0.0002,-0.0026,-0.009
0.17,-0.01,-9.78,0,-0.0028,-0.0092
0.16,-0.02,-9.77,0.0002,-0.0026,-0.0092
0.16,-0.02,-9.79,0.0002,-0.0026,-0.009
0.15,-0.02,-9.79,0.0002,-0.0026,-0.0092
0.16,-0.02,-9.79,0.0002,-0.0026,-0.009
0.16,-0.03,-9.78,0.0002,-0.0024,-0.009
0.14,-0.01,-9.79,0.0002,-0.0026,-0.0092
0.15,-0.04,-9.8,0.0002,-0.0024,-0.009
0.15,-0.02,-9.78,0.0002,-0.0024,-0.009
0.14,-0.02,-9.78,0.0002,-0.0024,-0.009
0.14,-0.01,-9.78,0.0002,-0.0022,-0.009
0.15,-0.03,-9.79,0.0002,-0.0024,-0.0088
0.15,-0.02,-9.79,0.0002,-0.0022,-0.009
0.14,-0.03,-9.78,0,-0.0022,-0.009
0.14,-0.02,-9.77,0.0002,-0.0022,-0.009
0.15,-0.02,-9.79,0.0002,-0.0022,-0.009
0.13,-0.03,-9.8,0,-0.0022,-0.0088
0.12,-0.03,-9.78,0.0002,-0.0022,-0.009
0.13,-0.02,-9.78,0.0002,-0.0022,-0.0088
0.15,-0.03,-9.78,-0,-0.002,-0.0088
0.14,0.01,-9.79,0,-0.002,-0.0088
0.13,-0.02,-9.77,0.0002,-0.002,-0.009
0.11,-0.02,-9.77,-0,-0.002,-0.0086
0.11,-0.01,-9.78,0,-0.002,-0.0088
0.12,-0,-9.78,0,-0.002,-0.0088
0.11,-0.03,-9.77,0,-0.0018,-0.0088
0.15,-0.03,-9.79,0,-0.002,-0.0088
0.11,-0.02,-9.78,0,-0.0018,-0.0086
0.1,-0.02,-9.79,-0,-0.002,-0.0088
0.11,-0.03,-9.8,-0,-0.0018,-0.0086
0.11,-0.03,-9.77,-0.0002,-0.0018,-0.0086
0.1,-0,-9.77,-0,-0.0018,-0.0086
0.11,-0.02,-9.78,-0.0002,-0.0016,-0.0088
0.11,-0.01,-9.78,-0,-0.0018,-0.0086
0.09,-0.03,-9.79,-0.0002,-0.0018,-0.0086
0.09,-0.03,-9.78,-0.0002,-0.0018,-0.0084
0.1,-0.02,-9.79,-0.0002,-0.0018,-0.0086
0.09,-0.01,-9.77,-0,-0.0016,-0.0084
0.09,-0.01,-9.77,-0.0002,-0.0018,-0.0086
0.1,-0.03,-9.78,-0.0002,-0.0016,-0.0084
0.1,-0.03,-9.78,-0.0002,-0.0016,-0.0084
0.07,-0.03,-9.81,-0.0002,-0.0018,-0.0084
0.11,-0.01,-9.79,-0.0002,-0.0016,-0.0084
0.07,-0.02,-9.77,-0.0002,-0.0016,-0.0084
0.08,-0.03,-9.78,-0.0002,-0.0016,-0.0084
0.08,-0.02,-9.78,-0.0004,-0.0018,-0.0082
0.08,-0,-9.77,-0.0002,-0.0016,-0.0084
0.1,-0.01,-9.77,-0.0004,-0.0016,-0.0082
0.11,-0.01,-9.76,-0.0002,-0.0016,-0.0084
0.07,-0,-9.78,-0.0002,-0.0016,-0.0082
0.07,-0.02,-9.79,-0.0004,-0.0016,-0.0082
0.07,-0.01,-9.79,-0.0002,-0.0016,-0.0084
0.08,-0.03,-9.78,-0.0004,-0.0016,-0.008
0.07,-0.02,-9.77,-0.0002,-0.0016,-0.0082
0.07,-0.02,-9.78,-0.0002,-0.0014,-0.0082
0.07,-0.01,-9.77,-0.0004,-0.0016,-0.008
0.06,-0.01,-9.78,-0.0002,-0.0016,-0.008
0.07,-0.03,-9.8,-0.0002,-0.0016,-0.0082
0.07,-0.01,-9.78,-0.0004,-0.0016,-0.0078
0.06,-0.02,-9.79,-0.0002,-0.0016,-0.008
0.05,-0.01,-9.79,-0.0002,-0.0014,-0.008
0.06,-0.01,-9.76,-0.0004,-0.0018,-0.008
0.05,-0.03,-9.78,-0.0002,-0.0014,-0.008
0.07,-0.02,-9.78,-0.0004,-0.0016,-0.008
0.06,-0.02,-9.77,-0.0002,-0.0016,-0.0078
0.06,-0.04,-9.77,-0.0002,-0.0016,-0.0078
0.06,-0.01,-9.78,-0.0002,-0.0016,-0.008
0.05,-0.02,-9.77,-0.0004,-0.0016,-0.0076
0.05,0.01,-9.77,-0.0002,-0.0016,-0.0078
0.05,-0.01,-9.79,-0.0002,-0.0016,-0.0078
0.05,-0.01,-9.78,-0.0002,-0.0014,-0.0078
0.04,-0.01,-9.78,-0.0002,-0.0016,-0.0076
0.05,-0.01,-9.79,-0.0002,-0.0016,-0.0078
0.06,0.01,-9.78,-0.0002,-0.0018,-0.0076
0.04,-0.01,-9.76,-0.0002,-0.0016,-0.0076
0.03,-0.01,-9.76,-0.0002,-0.0016,-0.0076
0.04,0,-9.77,-0.0002,-0.0016,-0.0076
0.04,-0,-9.77,-0,-0.0016,-0.0076
0.04,-0.01,-9.79,-0.0002,-0.0014,-0.0074
0.05,-0.01,-9.76,-0.0002,-0.0018,-0.0076
0.04,-0.01,-9.76,-0,-0.0016,-0.0074
0.01,-0,-9.78,-0.0002,-0.0016,-0.0074
0.03,-0.02,-9.79,-0.0002,-0.0016,-0.0074
0.02,-0.01,-9.79,-0,-0.0016,-0.0074
0.03,-0,-9.77,-0.0002,-0.0018,-0.0072
0.04,-0.04,-9.78,-0,-0.0016,-0.0074
0.02,-0.01,-9.78,-0.0002,-0.0016,-0.0074
0.02,-0.03,-9.78,-0,-0.0016,-0.0072
0.03,-0.01,-9.79,-0.0002,-0.0018,-0.0072
0.03,-0.02,-9.78,-0.0002,-0.0016,-0.0072
0.01,-0.02,-9.8,0,-0.0016,-0.007
0,-0,-9.78,-0,-0.0016,-0.0072
0.01,-0.01,-9.79,-0.0002,-0.0016,-0.007
0,-0.01,-9.77,-0,-0.0016,-0.0072
0.03,-0.02,-9.78,-0,-0.0016,-0.007
0.02,-0.02,-9.79,-0.0002,-0.0016,-0.007
0.01,-0.02,-9.76,-0,-0.0016,-0.007
0,-0.01,-9.77,-0,-0.0018,-0.007
0.02,-0.02,-9.79,-0,-0.0016,-0.007
0.02,-0.01,-9.78,-0.0002,-0.0016,-0.0068
-0,-0.02,-9.78,-0,-0.0016,-0.0068
0.03,-0.01,-9.79,-0,-0.0016,-0.007
-0.01,-0.03,-9.77,-0,-0.0016,-0.0068
0.01,-0.01,-9.77,-0,-0.0016,-0.0068
0.02,-0.05,-9.79,-0,-0.0016,-0.0066
-0.01,-0.01,-9.8,-0,-0.0016,-0.0068
-0,-0.01,-9.77,-0.0002,-0.0016,-0.0068
0,-0.02,-9.77,-0,-0.0016,-0.0066
-0.02,-0.04,-9.8,-0,-0.0016,-0.0066
0.01,-0.01,-9.79,-0,-0.0016,-0.0066
-0.02,-0.03,-9.79,-0.0002,-0.0016,-0.0066
-0.01,-0.02,-9.78,0,-0.0014,-0.0066
-0.02,-0.02,-9.77,-0,-0.0016,-0.0064
-0.01,-0.03,-9.77,-0,-0.0016,-0.0064
-0,-0.01,-9.77,-0,-0.0016,-0.0066
-0.02,0,-9.79,-0.0002,-0.0014,-0.0064
-0.01,-0.02,-9.77,0,-0.0016,-0.0064
-0,-0.03,-9.78,-0,-0.0016,-0.0062
-0.01,-0.02,-9.78,-0.0002,-0.0014,-0.0064
-0.01,-0.03,-9.8,-0,-0.0016,-0.0062
-0.03,-0,-9.79,-0,-0.0014,-0.0062
-0.03,-0.01,-9.79,-0.0002,-0.0016,-0.0062
-0.04,-0,-9.79,-0,-0.0014,-0.0062
-0.03,-0.02,-9.78,-0.0002,-0.0014,-0.0062
-0.03,-0.02,-9.75,0,-0.0016,-0.006
-0.03,-0.02,-9.78,-0,-0.0014,-0.0062
-0.03,-0.01,-9.78,-0.0002,-0.0014,-0.006
-0.05,-0.01,-9.77,-0,-0.0016,-0.006
-0.03,-0.02,-9.77,-0.0002,-0.0014,-0.006
-0.02,-0.02,-9.77,-0,-0.0014,-0.006
-0.04,-0.01,-9.79,-0.0002,-0.0014,-0.006
-0.04,0,-9.78,-0,-0.0014,-0.0058
-0.04,0,-9.79,-0.0002,-0.0014,-0.006
-0.05,-0.01,-9.79,-0,-0.0014,-0.0058
-0.03,-0.02,-9.77,-0.0002,-0.0014,-0.0058
-0.03,-0.02,-9.79,-0,-0.0014,-0.0056
-0.04,-0.03,-9.78,-0.0002,-0.0014,-0.0058
-0.03,-0.01,-9.78,-0.0002,-0.0014,-0.0056
-0.05,-0.02,-9.79,-0,-0.0014,-0.0058
-0.03,-0.02,-9.78,-0.0002,-0.0014,-0.0056
-0.04,-0.02,-9.78,-0,-0.0014,-0.0056
-0.05,-0.02,-9.77,-0.0002,-0.0012,-0.0056
-0.05,-0.02,-9.78,-0,-0.0014,-0.0056
-0.05,0,-9.77,-0.0002,-0.0012,-0.0054
-0.05,-0.01,-9.77,-0.0002,-0.0014,-0.0054
-0.03,-0.04,-9.79,-0.0002,-0.0014,-0.0054
-0.06,-0.01,-9.78,-0,-0.0012,-0.0054
-0.05,-0.03,-9.78,-0.0002,-0.0014,-0.0054
-0.06,-0.02,-9.77,-0.0002,-0.0012,-0.0054
-0.05,-0.01,-9.78,-0.0002,-0.0014,-0.0052
-0.06,-0.01,-9.78,-0,-0.0012,-0.0054
-0.07,-0.03,-9.76,-0.0002,-0.0012,-0.0052
-0.04,-0.01,-9.79,-0.0002,-0.0012,-0.0052
-0.03,-0.01,-9.79,-0.0002,-0.0012,-0.005
-0.05,-0.02,-9.78,-0,-0.0014,-0.0052
-0.09,-0.01,-9.76,-0.0002,-0.0012,-0.005
-0.08,-0.03,-9.77,-0.0002,-0.0012,-0.0052
-0.07,-0.02,-9.78,-0.0002,-0.0012,-0.005
-0.07,-0.01,-9.78,-0,-0.0012,-0.005
-0.05,-0.02,-9.76,-0.0002,-0.0012,-0.005
-0.03,-0.02,-9.78,-0.0002,-0.0012,-0.005
-0.08,-0.02,-9.77,-0,-0.001,-0.0048
-0.06,-0.03,-9.79,-0.0002,-0.0012,-0.0048
-0.08,-0,-9.8,-0,-0.0012,-0.0048
-0.08,-0.02,-9.77,-0.0002,-0.0012,-0.0048
-0.05,-0.03,-9.78,-0.0002,-0.0012,-0.0048
-0.06,-0.02,-9.77,-0,-0.0012,-0.0048
-0.08,-0.02,-9.79,-0.0002,-0.0012,-0.0046
-0.07,-0.02,-9.77,-0.0002,-0.0012,-0.0048
-0.08,-0.02,-9.79,-0,-0.001,-0.0046
-0.07,0.01,-9.76,-0.0002,-0.001,-0.0046
-0.08,0,-9.78,-0.0002,-0.0012,-0.0046
-0.09,-0.02,-9.78,-0,-0.001,-0.0046
-0.06,-0.01,-9.77,-0.0002,-0.0012,-0.0044
-0.07,-0.02,-9.76,-0,-0.001,-0.0044
-0.06,-0,-9.77,-0.0002,-0.0012,-0.0044
-0.11,-0.03,-9.78,-0.0002,-0.001,-0.0044
-0.07,-0.02,-9.78,-0,-0.0012,-0.0044
-0.09,-0.03,-9.78,-0.0002,-0.001,-0.0042
-0.1,-0.01,-9.77,-0,-0.001,-0.0042
-0.1,-0.04,-9.77,-0.0002,-0.001,-0.0044
-0.09,-0.02,-9.8,0,-0.0012,-0.0042
-0.07,-0.03,-9.78,-0,-0.001,-0.0042
-0.09,0,-9.77,-0.0002,-0.001,-0.0042
-0.08,-0.02,-9.78,-0,-0.001,-0.0042
-0.08,-0,-9.78,-0,-0.001,-0.004
-0.1,-0.04,-9.76,-0.0002,-0.0012,-0.0042
-0.09,-0.01,-9.79,-0,-0.001,-0.004
-0.11,-0.02,-9.78,-0.0002,-0.001,-0.004
-0.08,-0.02,-9.78,-0,-0.001,-0.004
-0.1,-0.01,-9.77,-0.0002,-0.001,-0.004
-0.09,-0.01,-9.78,-0,-0.001,-0.0038
-0.1,-0.01,-9.77,-0.0002,-0.001,-0.0038
-0.1,-0.02,-9.77,0,-0.001,-0.004
-0.1,-0.01,-9.76,-0,-0.001,-0.0038
-0.1,-0.01,-9.78,-0.0002,-0.001,-0.0038
-0.11,-0.01,-9.78,0,-0.001,-0.0038
-0.09,0,-9.79,0,-0.001,-0.0036
-0.11,0,-9.77,-0,-0.001,-0.0036
-0.1,-0.02,-9.75,-0,-0.001,-0.0038
-0.11,0.01,-9.77,-0.0002,-0.0008,-0.0036
-0.11,-0.02,-9.78,0,-0.001,-0.0036
-0.09,-0.02,-9.78,-0,-0.0008,-0.0036
-0.11,-0.01,-9.77,-0.0002,-0.001,-0.0034
-0.11,-0.03,-9.79,-0,-0.001,-0.0036
